H0110160000,H0110,16,0,0,0,フロアＡＳＳＹ,262H01101600,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110170000,H0110,17,0,0,0,フロア付属品,262H01101700,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110180000,H0110,18,0,0,0,クォータパネル,262H01101800,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110190000,H0110,19,0,0,0,インスッルメントパネル,262H01101900,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110210000,H0110,21,0,0,0,ヒーター・クーラー,262H01102100,2,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110220000,H0110,22,0,0,0,フロント付属品,262H01102200,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110230000,H0110,23,0,0,0,アクセルコントロール,262H01102300,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110240000,H0110,24,0,0,0,クラッチコントロール,262H01102400,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110250000,H0110,25,0,0,0,ブレーキコントロール,262H01102500,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110260000,H0110,26,0,0,0,ステアリングコントロール,262H01102600,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110270000,H0110,27,0,0,0,トランスミッションコントロール,262H01102700,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110280000,H0110,28,0,0,0,シート・ベット,262H01102800,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110290000,H0110,29,0,0,0,カウルパネル,262H01102900,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110300000,H0110,30,0,0,0,ダッシュボード,262H01103000,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110310000,H0110,31,0,0,0,オーバーヘッドコンソール,262H01103100,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110320000,H0110,32,0,0,0,ルーフ内張,262H01103200,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110330000,H0110,33,0,0,0,ルーフパネル,262H01103300,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110340000,H0110,34,0,0,0,バックパネル,262H01103400,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110350000,H0110,35,0,0,0,フロントマウンティング,262H01103500,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110360000,H0110,36,0,0,0,リヤマウンティング,262H01103600,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110370000,H0110,37,0,0,0,キャブティルトオイルライン,262H01103700,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110500101,H0110,50,0,1,1,ラジエータ,262H01105001,1,K13D 直6 2305(FR2K) 2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110500102,H0110,50,0,1,2,ラジエータ,262H01105002,1,P11C 直6 2315(FR2P) 2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110500103,H0110,50,0,1,3,ラジエータ,262H01105003,1,K13C 直6 2325(FR1K) 2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110500104,H0110,50,0,1,4,ラジエータ,262H01105006,1,F17D V8  2335(FR1F) 2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110500105,H0110,50,0,1,5,ラジエータ,262H01105006,1,F20C V8  2355(FR3F) 2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110500106,H0110,50,0,1,6,ラジエータ,262H01105006,1,F21C V8  2375(FR4F) 2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110510103,H0110,51,0,1,3,エンジン,262H01105103,1,K13C 直6 2325(FR1K) 2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110510106,H0110,51,0,1,6,エンジン,262H01105106,1,F21C V8  2375(FR4F) 2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110530103,H0110,53,0,1,3,インレット,262H01105302,1,K13C 直6 2325(FR1K) 2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110530104,H0110,53,0,1,4,インレット,262H01105304,1,F17D V8  2335(FR1F) 2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110530105,H0110,53,0,1,5,インレット,262H01105304,1,F20C V8  2355(FR3F) 2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110530106,H0110,53,0,1,6,インレット,262H01105304,1,F21C V8  2375(FR4F) 2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110540101,H0110,54,0,1,1,エキゾースト,262H01105402,1,K13D 直6 2305(FR2K) 2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110540102,H0110,54,0,1,2,エキゾースト,262H01105402,1,P11C 直6 2315(FR2P) 2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110540104,H0110,54,0,1,4,エキゾースト,262H01105406,1,F17D V8  2335(FR1F) 2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110540106,H0110,54,0,1,6,エキゾースト,262H01105406,1,F21C V8  2375(FR4F) 2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110550000,H0110,55,0,0,0,トランスミッション｢シャシ側｣,262H01105500,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110570000,H0110,57,0,0,0,ステアリング｢シャシ側｣,262H01145700,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110580000,H0110,58,0,0,0,フロントアクスル,262H01105800,2,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110590000,H0110,59,0,0,0,フロントスプリング,262H01145900,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110600201,H0110,60,0,2,1,リヤアクスル,262H01156001,1,FS 2ﾃﾞﾌ      2505   2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110600202,H0110,60,0,2,2,リヤアクスル,262H01156003,1,FH 1ﾃﾞﾌ      2005   2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110600205,H0110,60,0,2,5,リヤアクスル,262H01156001,1,FQ 2ﾃﾞﾌ      2615   2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110600206,H0110,60,0,2,6,リヤアクスル,262H01156006,1,FR 2ﾃﾞﾌﾋｷｽﾞﾘ 2305   2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110600208,H0110,60,0,2,8,リヤアクスル,262H01156001,1,FU 2ﾃﾞﾌ      2805   2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110600209,H0110,60,0,2,9,リヤアクスル,262H01156003,1,FZ 1ﾃﾞﾌ      2805   2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110600210,H0110,60,0,2,10,リヤアクスル,262H01106010,1,FP 2ﾃﾞﾌﾋｷｽﾞﾘ 2315   2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110610201,H0110,61,0,2,1,リヤスプリング,262H01106101,1,FS 2ﾃﾞﾌ      2505   2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110610202,H0110,61,0,2,2,リヤスプリング,262H01106102,1,FH 1ﾃﾞﾌ      2005   2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110610206,H0110,61,0,2,6,リヤスプリング,262H01106106,1,FR 2ﾃﾞﾌﾋｷｽﾞﾘ 2305   2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110610208,H0110,61,0,2,8,リヤスプリング,262H01106101,1,FU 2ﾃﾞﾌ      2805   2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110610210,H0110,61,0,2,10,リヤスプリング,262H01106110,1,FP 2ﾃﾞﾌﾋｷｽﾞﾘ 2315   2012年08月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110620000,H0110,62,0,0,0,バッテリ・フレーム電装品,262H01106200,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110630000,H0110,63,0,0,0,エアタンク・エアマスタ,262H01106300,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110640000,H0110,64,0,0,0,燃料タンク,262H01106400,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H0110650000,H0110,65,0,0,0,エアコンデンサ,262H01106500,1,2012年8月,0,20040101,20040101,20121205,2012/12/5 11:01,,,
H1022310000,H1022,31,0,0,0,オーバーヘッドコンソール,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1022320000,H1022,32,0,0,0,ルーフ内張,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1022330000,H1022,33,0,0,0,ルーフパネル,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1022340000,H1022,34,0,0,0,バックパネル,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1022350000,H1022,35,0,0,0,フロントマウンティング,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1022360000,H1022,36,0,0,0,リヤマウンティング,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1022370000,H1022,37,0,0,0,キャブティルトオイルライン,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1022500000,H1022,50,0,0,0,ラジエータ,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1022510000,H1022,51,0,0,0,エンジン,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1022520000,H1022,52,0,0,0,インレット,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1022530000,H1022,53,0,0,0,エキゾースト,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1022540000,H1022,54,0,0,0,トランスミッション｢シャシ側｣,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1022550000,H1022,55,0,0,0,プロペラシャフト,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1022560000,H1022,56,0,0,0,ステアリング｢シャシ側｣,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1022570000,H1022,57,0,0,0,フロントアクスル,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1022580000,H1022,58,0,0,0,フロントスプリング,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1022590000,H1022,59,0,0,0,リヤアクスル,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1022600000,H1022,60,0,0,0,リヤスプリング,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1022610000,H1022,61,0,0,0,バッテリ・フレーム電装品,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1022620000,H1022,62,0,0,0,エアタンク・エアマスタ,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1022630000,H1022,63,0,0,0,メンフレーム付属品,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1022640000,H1022,64,0,0,0,エアコンデンサ,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1022650000,H1022,65,0,0,0,フレーム,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023010000,H1023,1,0,0,0,フロントバンパ,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023020000,H1023,2,0,0,0,ラジエータグリル・ヘッドランプ,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023040000,H1023,4,0,0,0,キャブＡＳＳＹ,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023050000,H1023,5,0,0,0,バックミラー　右側,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023060000,H1023,6,0,0,0,バックミラー　左側,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023070000,H1023,7,0,0,0,フロントウインドガラス,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023080000,H1023,8,0,0,0,フロントパネル,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023090000,H1023,9,0,0,0,ドア　右側,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023100000,H1023,10,0,0,0,ドア　左側,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023110000,H1023,11,0,0,0,フェンダー・ステップ,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023130000,H1023,13,0,0,0,スプラッシュボード,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023150000,H1023,15,0,0,0,フロントピラー,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023160000,H1023,16,0,0,0,フロアＡＳＳＹ,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023170000,H1023,17,0,0,0,フロア付属品,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023180000,H1023,18,0,0,0,クォータパネル,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023190000,H1023,19,0,0,0,インスッルメントパネル,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023200000,H1023,20,0,0,0,エレクトリカルパーツ,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023210000,H1023,21,0,0,0,ヒーター・クーラー,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023220000,H1023,22,0,0,0,フロント付属品,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023230000,H1023,23,0,0,0,アクセルコントロール,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023240000,H1023,24,0,0,0,クラッチコントロール,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023250000,H1023,25,0,0,0,ブレーキコントロール,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023260000,H1023,26,0,0,0,ステアリングコントロール,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023270000,H1023,27,0,0,0,トランスミッションコントロール,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023280000,H1023,28,0,0,0,シート・ベット,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023290000,H1023,29,0,0,0,カウルパネル,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023300000,H1023,30,0,0,0,ダッシュボード,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023310000,H1023,31,0,0,0,オーバーヘッドコンソール,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023320000,H1023,32,0,0,0,ルーフ内張,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023330000,H1023,33,0,0,0,ルーフパネル,,0,,0,20040101,20040619,20040619,2004/6/19 11:22,,,
H1023340000,H1023,34,0,0,0,バックパネル,,0,,0,20040101,20040619,20040619,2004/6/19 11:23,,,
H1023350000,H1023,35,0,0,0,フロントマウンティング,,0,,0,20040101,20040619,20040619,2004/6/19 11:23,,,
H1023360000,H1023,36,0,0,0,リヤマウンティング,,0,,0,20040101,20040619,20040619,2004/6/19 11:23,,,
H1023370000,H1023,37,0,0,0,キャブティルトオイルライン,,0,,0,20040101,20040619,20040619,2004/6/19 11:23,,,
H1023500000,H1023,50,0,0,0,ラジエータ,,0,,0,20040101,20040619,20040619,2004/6/19 11:23,,,
H1023510000,H1023,51,0,0,0,エンジン,,0,,0,20040101,20040619,20040619,2004/6/19 11:23,,,
H1023520000,H1023,52,0,0,0,インレット,,0,,0,20040101,20040619,20040619,2004/6/19 11:23,,,
H1023530000,H1023,53,0,0,0,エキゾースト,,0,,0,20040101,20040619,20040619,2004/6/19 11:23,,,
H1023540000,H1023,54,0,0,0,トランスミッション｢シャシ側｣,,0,,0,20040101,20040619,20040619,2004/6/19 11:23,,,
H1023550000,H1023,55,0,0,0,プロペラシャフト,,0,,0,20040101,20040619,20040619,2004/6/19 11:23,,,
H1023560000,H1023,56,0,0,0,ステアリング｢シャシ側｣,,0,,0,20040101,20040619,20040619,2004/6/19 11:23,,,
H1023570000,H1023,57,0,0,0,フロントアクスル,,0,,0,20040101,20040619,20040619,2004/6/19 11:23,,,
H1023580000,H1023,58,0,0,0,フロントスプリング,,0,,0,20040101,20040619,20040619,2004/6/19 11:23,,,
H1023590000,H1023,59,0,0,0,リヤアクスル,,0,,0,20040101,20040619,20040619,2004/6/19 11:23,,,
H1023600000,H1023,60,0,0,0,リヤスプリング,,0,,0,20040101,20040619,20040619,2004/6/19 11:23,,,
H1023610000,H1023,61,0,0,0,バッテリ・フレーム電装品,,0,,0,20040101,20040619,20040619,2004/6/19 11:23,,,
H1023620000,H1023,62,0,0,0,エアタンク・エアマスタ,,0,,0,20040101,20040619,20040619,2004/6/19 11:23,,,
H1023630000,H1023,63,0,0,0,メンフレーム付属品,,0,,0,20040101,20040619,20040619,2004/6/19 11:23,,,
H1023640000,H1023,64,0,0,0,エアコンデンサ,,0,,0,20040101,20040619,20040619,2004/6/19 11:23,,,
H1023650000,H1023,65,0,0,0,フレーム,,0,,0,20040101,20040619,20040619,2004/6/19 11:23,,,
H1024010000,H1024,1,0,0,0,フロントバンパ,262H10120100,1,2011年10月,0,20040101,20040101,20120210,2012/2/10 10:23,,,
H1024020000,H1024,2,0,0,0,ラジエータグリル・ヘッドランプ,262H10120200,1,2011年10月,0,20040101,20040101,20120210,2012/2/10 10:23,,,
H1024040000,H1024,4,0,0,0,キャブＡＳＳＹ,262H10180400,1,2011年10月,0,20040101,20040101,20120210,2012/2/10 10:23,,,
H1024050000,H1024,5,0,0,0,バックミラー　右側,262H10120500,1,2011年10月,0,20040101,20040101,20120210,2012/2/10 10:23,,,
H1024060000,H1024,6,0,0,0,バックミラー　左側,262H10120600,1,2011年10月,0,20040101,20040101,20120210,2012/2/10 10:23,,,
H1024070000,H1024,7,0,0,0,フロントウインドガラス,262H10120700,1,2011年10月,0,20040101,20040101,20120210,2012/2/10 10:23,,,
H1024080000,H1024,8,0,0,0,フロントパネル,262H10120800,1,2011年10月,0,20040101,20040101,20120210,2012/2/10 10:23,,,
H1024090000,H1024,9,0,0,0,ドア　右側,262H10120900,1,2011年10月,0,20040101,20040101,20120210,2012/2/10 10:23,,,
H1024100000,H1024,10,0,0,0,ドア　左側,262H10121000,1,2011年10月,0,20040101,20040101,20120210,2012/2/10 10:23,,,
H1024110000,H1024,11,0,0,0,フェンダー・ステップ,262H10201100,1,2011年10月,0,20040101,20040101,20120210,2012/2/10 10:23,,,
H1024130000,H1024,13,0,0,0,スプラッシュボード,262H10181300,1,2011年10月,0,20040101,20040101,20120210,2012/2/10 10:23,,,
H1024150000,H1024,15,0,0,0,フロントピラー,262H10121500,1,2011年10月,0,20040101,20040101,20120210,2012/2/10 10:23,,,
H1024160000,H1024,16,0,0,0,フロアＡＳＳＹ,262H10201600,1,2011年10月,0,20040101,20040101,20120210,2012/2/10 10:23,,,
H1024170000,H1024,17,0,0,0,フロア付属品,262H10241700,1,2011年10月,0,20040101,20040101,20120210,2012/2/10 10:23,,,
I1030080000,I1030,8,0,0,0,フロントパネル,012I10300800,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030090000,I1030,9,0,0,0,ドア　右側,012I10140900,2,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030100000,I1030,10,0,0,0,ドア　左側,012I10141000,2,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030110000,I1030,11,0,0,0,フェンダー・ステップ,012I10301100,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030130000,I1030,13,0,0,0,スプラッシュボード,012I10301300,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030150000,I1030,15,0,0,0,フロントピラー,012I10101500,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030170000,I1030,17,0,0,0,フロア付属品,012I10301700,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030180000,I1030,18,0,0,0,クォータパネル,012I10301800,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030190000,I1030,19,0,0,0,インスッルメントパネル,012I10141900,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
U1022170000,U1022,17,0,0,0,フロア付属品,215U10201700,1,2014年4月,0,20040101,20040101,20140603,2014/6/3 14:54,,,
I1030220000,I1030,22,0,0,0,フロント付属品,012I10142200,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030230000,I1030,23,0,0,0,アクセルコントロール,012I10142300,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030240000,I1030,24,0,0,0,クラッチコントロール,012I10102400,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030250000,I1030,25,0,0,0,ブレーキコントロール,012I10102500,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030270000,I1030,27,0,0,0,トランスミッションコントロール,012I10102700,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030290000,I1030,29,0,0,0,カウルパネル,012I10102900,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030300000,I1030,30,0,0,0,ダッシュボード,012I10103000,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030310000,I1030,31,0,0,0,オーバーヘッドコンソール,012I10303100,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030340000,I1030,34,0,0,0,バックパネル,012I10143400,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030350000,I1030,35,0,0,0,フロントマウンティング,012I10503500,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030360000,I1030,36,0,0,0,リヤマウンティング,012I10303600,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030500103,I1030,50,0,1,3,ラジエータ,012I10305003,1,6HH1      2015年04月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030510103,I1030,51,0,1,3,エンジン,012I10305103,1,6HH1      2015年04月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
U1022230000,U1022,23,0,0,0,アクセルコントロール,215U10222300,1,2014年04月**,0,20040101,20040101,20140603,2014/6/3 14:54,,,
I1030540103,I1030,54,0,1,3,エキゾースト,012I10305403,1,6HH1------------未,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030570000,I1030,57,0,0,0,ステアリング｢シャシ側｣,012I10105700,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030580000,I1030,58,0,0,0,フロントアクスル,012I10145800,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030590000,I1030,59,0,0,0,フロントスプリング,012I10105900,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030600000,I1030,60,0,0,0,リヤアクスル,012I10146000,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030610202,I1030,61,0,2,2,リヤスプリング,012I10146102,1,FRD ｴｱｻｽ  2015年04月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030620000,I1030,62,0,0,0,バッテリ・フレーム電装品,012I10306200,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030630000,I1030,63,0,0,0,エアタンク・エアマスタ,012I10146300,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030640000,I1030,64,0,0,0,メンフレーム付属品,012I10306400,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1030660000,I1030,66,0,0,0,フレーム,012I10146600,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031020000,I1031,2,0,0,0,ラジエータグリル・ヘッドランプ,012I10100200,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031040000,I1031,4,0,0,0,キャブＡＳＳＹ,012I10100400,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031050000,I1031,5,0,0,0,バックミラー　右側,012I10300500,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031070000,I1031,7,0,0,0,フロントウインドガラス,012I10100700,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031080000,I1031,8,0,0,0,フロントパネル,012I10300800,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031090000,I1031,9,0,0,0,ドア　右側,012I10140900,2,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031110000,I1031,11,0,0,0,フェンダー・ステップ,012I10301100,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031130000,I1031,13,0,0,0,スプラッシュボード,012I10301300,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031150000,I1031,15,0,0,0,フロントピラー,012I10101500,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031170000,I1031,17,0,0,0,フロア付属品,012I10301700,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
U1022270000,U1022,27,0,0,0,トランスミッションコントロール,215U10222700,1,2014年4月,0,20040101,20040101,20140603,2014/6/3 14:54,,,
I1031210000,I1031,21,0,0,0,ヒーター・クーラー,012I10142100,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031230000,I1031,23,0,0,0,アクセルコントロール,012I10142300,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031250000,I1031,25,0,0,0,ブレーキコントロール,012I10102500,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031260000,I1031,26,0,0,0,ステアリングコントロール,012I10142600,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031280000,I1031,28,0,0,0,シート・ベット,012I10302800,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031290000,I1031,29,0,0,0,カウルパネル,012I10102900,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031300000,I1031,30,0,0,0,ダッシュボード,012I10103000,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031310000,I1031,31,0,0,0,オーバーヘッドコンソール,012I10303100,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031330000,I1031,33,0,0,0,ルーフパネル,012I10303300,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031340000,I1031,34,0,0,0,バックパネル,012I10153400,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031350000,I1031,35,0,0,0,フロントマウンティング,012I10503500,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031510103,I1031,51,0,1,3,エンジン,012I10305103,1,6HH1      2015年04月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031540103,I1031,54,0,1,3,エキゾースト,012I10315403,1,6HH1------------未,0,20040101,20040101,20150525,2015/5/25 13:33,,,
I1031540104,I1031,54,0,1,4,エキゾースト,012I10315404,1,6HL1------------未,0,20040101,20040101,20150525,2015/5/25 13:33,,,
U1022320000,U1022,32,0,0,0,ルーフ内張,215U10203200,1,2014年4月,0,20040101,20040101,20140603,2014/6/3 14:54,,,
I1031570000,I1031,57,0,0,0,ステアリング｢シャシ側｣,012I10155700,1,2015年4月,0,20040101,20040101,20150525,2015/5/25 13:33,,,
